function_name,file_path,module,applicable_standard,standard_section,confidence,notes
apply_layout,hydrodynamics/diffraction/benchmark_rao_helpers.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
save_figure,hydrodynamics/diffraction/benchmark_rao_helpers.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
from_yaml,hydrodynamics/diffraction/orcawave_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run,hydrodynamics/diffraction/orcawave_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
export_report,hydrodynamics/diffraction/orcawave_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run_orcawave_batch,hydrodynamics/diffraction/orcawave_batch_runner.py,hydrodynamics,DNV-RP-C205,Section 3.2 Wave kinematics,high,
run_orcawave_batch_from_specs,hydrodynamics/diffraction/orcawave_batch_runner.py,hydrodynamics,DNV-RP-C205,Section 3.2 Wave kinematics,high,
parse_ah1,hydrodynamics/diffraction/aqwa_ah1_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
n_vertices,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
n_panels,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
generate_single,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
generate_modular,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck0,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck1,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck2,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck3,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck4,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck5,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck7,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck8,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_deck6,hydrodynamics/diffraction/aqwa_backend.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
from_yaml,hydrodynamics/diffraction/aqwa_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run,hydrodynamics/diffraction/aqwa_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
export_report,hydrodynamics/diffraction/aqwa_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run_aqwa_batch,hydrodynamics/diffraction/aqwa_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run_aqwa_batch_from_specs,hydrodynamics/diffraction/aqwa_batch_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
convert_to_unified_schema,hydrodynamics/diffraction/aqwa_converter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
convert_aqwa_results,hydrodynamics/diffraction/aqwa_converter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
find_section,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
extract_frequencies_and_periods,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
extract_headings,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
parse_added_mass_table,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-H103,Section 2.3.6 Added mass and damping,high,
parse_damping_table,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-H103,Section 2.3.6 Hydrodynamic damping,high,
parse_rao_table,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-H103,Section 3 Response amplitudes,high,
parse_all,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
parse_aqwa_lis_file,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
extract_aqwa_frequencies,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
extract_aqwa_headings,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
extract_aqwa_added_mass,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-H103,Section 2.3.6 Added mass and damping,high,
extract_aqwa_damping,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-H103,Section 2.3.6 Hydrodynamic damping,high,
extract_aqwa_raos,hydrodynamics/diffraction/aqwa_lis_parser.py,hydrodynamics,DNV-RP-H103,Section 3 Response amplitudes,high,
extract,hydrodynamics/diffraction/aqwa_result_extractor.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
find_lis_file,hydrodynamics/diffraction/aqwa_result_extractor.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
coerce_executable_path,hydrodynamics/diffraction/aqwa_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
coerce_output_dir,hydrodynamics/diffraction/aqwa_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
result,hydrodynamics/diffraction/aqwa_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run,hydrodynamics/diffraction/aqwa_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
prepare,hydrodynamics/diffraction/aqwa_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
execute,hydrodynamics/diffraction/aqwa_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run_aqwa,hydrodynamics/diffraction/aqwa_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
process_configuration,hydrodynamics/diffraction/batch_processor.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run,hydrodynamics/diffraction/batch_processor.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
export_report,hydrodynamics/diffraction/batch_processor.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
process_batch_from_config_file,hydrodynamics/diffraction/batch_processor.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_pairwise_correlation_heatmap,hydrodynamics/diffraction/benchmark_correlation.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
render_6x6_matrix,hydrodynamics/diffraction/benchmark_correlation.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_hydro_coefficients_html,hydrodynamics/diffraction/benchmark_correlation.py,hydrodynamics,DNV-RP-H103,Section 2 Hydrodynamic coefficients,high,
build_coupling_heatmap_html,hydrodynamics/diffraction/benchmark_correlation.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_raw_rao_data_html,hydrodynamics/diffraction/benchmark_correlation.py,hydrodynamics,DNV-RP-H103,Section 3 Response amplitudes,high,
build_dof_report_sections,hydrodynamics/diffraction/benchmark_dof_sections.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
generate_dof_observations,hydrodynamics/diffraction/benchmark_helpers.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_input_comparison_html,hydrodynamics/diffraction/benchmark_input_comparison.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_semantic_equivalence_html,hydrodynamics/diffraction/benchmark_input_comparison.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_input_files_html,hydrodynamics/diffraction/benchmark_input_files.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_mesh_schematic_html,hydrodynamics/diffraction/benchmark_mesh_schematic.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_amplitude_overlay,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_phase_overlay,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_combined_overlay,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_difference,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_all,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_per_dof,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
plot_pairwise_correlation_heatmap,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_hydro_coefficients_html,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-H103,Section 2 Hydrodynamic coefficients,high,
build_coupling_heatmap_html,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_raw_rao_data_html,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-H103,Section 3 Response amplitudes,high,
build_dof_report_sections,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_input_comparison_html,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_input_files_html,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_mesh_schematic_html,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
build_semantic_equivalence_html,hydrodynamics/diffraction/benchmark_plotter.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
coerce_executable_path,hydrodynamics/diffraction/orcawave_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
coerce_output_dir,hydrodynamics/diffraction/orcawave_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
result,hydrodynamics/diffraction/orcawave_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run,hydrodynamics/diffraction/orcawave_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
prepare,hydrodynamics/diffraction/orcawave_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
execute,hydrodynamics/diffraction/orcawave_runner.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
run_orcawave,hydrodynamics/diffraction/orcawave_runner.py,hydrodynamics,DNV-RP-C205,Section 3.2 Wave kinematics,high,
generate_rao_magnitude,hydrodynamics/diffraction/orcawave_test_utilities.py,hydrodynamics,DNV-RP-H103,Section 3 Response amplitudes,high,
generate_rao_phase,hydrodynamics/diffraction/orcawave_test_utilities.py,hydrodynamics,DNV-RP-H103,Section 3 Response amplitudes,high,
generate_added_mass_matrix,hydrodynamics/diffraction/orcawave_test_utilities.py,hydrodynamics,DNV-RP-H103,Section 2.3.6 Added mass and damping,high,
generate_damping_matrix,hydrodynamics/diffraction/orcawave_test_utilities.py,hydrodynamics,DNV-RP-H103,Section 2.3.6 Hydrodynamic damping,high,
create_mock_vessel,hydrodynamics/diffraction/orcawave_test_utilities.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
create_test_vessel,hydrodynamics/diffraction/orcawave_test_utilities.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
rao_data_to_diffraction_results,hydrodynamics/diffraction/orcawave_to_orcaflex.py,hydrodynamics,DNV-RP-H103,Section 5.2 Diffraction analysis,high,
convert_orcawave_xlsx_to_orcaflex,hydrodynamics/diffraction/orcawave_to_orcaflex.py,hydrodynamics,DNV-RP-C205,Section 3.2 Wave kinematics,high,
main,hydrodynamics/diffraction/orcawave_to_orcaflex.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
get_component,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
to_dict,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
get_coupling,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
to_dict,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
get_matrix_at_frequency,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
to_dict,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
get_matrix_at_frequency,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
to_dict,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
to_dict,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
to_dict,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
validate_rao_completeness,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-H103,Section 3 Response amplitudes,high,
validate_matrix_set,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
validate_diffraction_results,hydrodynamics/diffraction/output_schemas.py,hydrodynamics,DNV-RP-H103,Section 5.2 Diffraction analysis,high,
run_all_validations,hydrodynamics/diffraction/output_validator.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
export_report,hydrodynamics/diffraction/output_validator.py,hydrodynamics,DNV-RP-C205,Environmental conditions and environmental loads,medium,
