extract_priority	wiki_domain_candidate	bucket	content_kind	extension	bytes	absolute_path	relative_path
medium	engineering	doris-university	pdf	.pdf	429495	/mnt/ace/doris/training/DE Presentations/ENI Training/E-23-M-Z-0411-00 Prep for and exec of 1st start up-A2_master ntc wo appendix.pdf	DE Presentations/ENI Training/E-23-M-Z-0411-00 Prep for and exec of 1st start up-A2_master ntc wo appendix.pdf
medium	engineering	doris-university	pdf	.pdf	425126	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/Embedded Charts/Subsea Accumulator Sizing, Simplified (V1.0).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/Embedded Charts/Subsea Accumulator Sizing, Simplified (V1.0).pdf
medium	engineering	doris-university	pdf	.pdf	406147	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/Oceaneering - Subsea Umbilical Termination Interface.pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/Oceaneering - Subsea Umbilical Termination Interface.pdf
medium	engineering	doris-university	pdf	.pdf	401408	/mnt/ace/doris/training/1.00 - Subsea Production Systems - General Overview/References/Considerations In Designing Multiphase Flow Lines (2012).pdf	1.00 - Subsea Production Systems - General Overview/References/Considerations In Designing Multiphase Flow Lines (2012).pdf
medium	engineering	doris-university	pdf	.pdf	368081	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/References/ITC-25009-MS (The Future of Electric Controls).pdf	1.01 - Subsea Production Control Systems - System Overview and Major Components/References/ITC-25009-MS (The Future of Electric Controls).pdf
medium	engineering	doris-university	pdf	.pdf	358507	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/IEC 60038 - Standard Voltages.pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/IEC 60038 - Standard Voltages.pdf
medium	engineering	doris-university	pdf	.pdf	349919	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/Expro - Exploration and Appraisal.pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/Expro - Exploration and Appraisal.pdf
medium	engineering	doris-university	pdf	.pdf	312136	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/References/IWIS-RP-A2 (IWIS Recommended Practice).pdf	1.01 - Subsea Production Control Systems - System Overview and Major Components/References/IWIS-RP-A2 (IWIS Recommended Practice).pdf
medium	engineering	doris-university	pdf	.pdf	273759	/mnt/ace/doris/training/1.01 - Subsea Production Control Systems - System Overview and Major Components/References/IBP2718-10 (Challenges of Electrohydraulic Landing Strings).pdf	1.01 - Subsea Production Control Systems - System Overview and Major Components/References/IBP2718-10 (Challenges of Electrohydraulic Landing Strings).pdf
medium	engineering	doris-university	pdf	.pdf	272351	/mnt/ace/doris/training/DE Presentations/SONANGOL Training/attendees_email.PDF	DE Presentations/SONANGOL Training/attendees_email.PDF
medium	engineering	doris-university	pdf	.pdf	262930	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/DNV-RP-F401 - Electrical Power Cables in Subsea Applications.pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/DNV-RP-F401 - Electrical Power Cables in Subsea Applications.pdf
medium	engineering	doris-university	pdf	.pdf	259212	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN02 (Glossary of Terms and Abbreviated Terms for use with Umbilical Systems).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN02 (Glossary of Terms and Abbreviated Terms for use with Umbilical Systems).pdf
medium	engineering	doris-university	pdf	.pdf	258284	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/GP650502 (IWOCS).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/GP650502 (IWOCS).pdf
medium	engineering	doris-university	document	.doc	252928	/mnt/ace/doris/training/DE Presentations/DSME Training/Training content Rev 0 - BB.doc	DE Presentations/DSME Training/Training content Rev 0 - BB.doc
medium	engineering	doris-university	pdf	.pdf	235772	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/GP650603 (IWOCS).pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/GP650603 (IWOCS).pdf
medium	engineering	doris-university	pdf	.pdf	219754	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/IWOCS Umbilical - Oceaneering.pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/IWOCS Umbilical - Oceaneering.pdf
medium	engineering	doris-university	pdf	.pdf	179469	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/Canyon Express - Well Completions for Deepwater Gas Producers.pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/Canyon Express - Well Completions for Deepwater Gas Producers.pdf
medium	engineering	doris-university	pdf	.pdf	161990	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN04 (Free Span Analysis).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN04 (Free Span Analysis).pdf
medium	engineering	doris-university	pdf	.pdf	147605	/mnt/ace/doris/training/1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/New tools extend deepwater well test, intervention capabilities - Oil & Gas Journal.pdf	1.03 - Installation and Workover Control Systems - System and Major Component Overview/References/New tools extend deepwater well test, intervention capabilities - Oil & Gas Journal.pdf
medium	engineering	doris-university	document	.doc	144896	/mnt/ace/doris/training/DE Presentations/SONANGOL Training/Questionnaire training SONANGOL.doc	DE Presentations/SONANGOL Training/Questionnaire training SONANGOL.doc
medium	engineering	doris-university	presentation	.ppt	144384	/mnt/ace/doris/training/Flexible Pipe/ch04.ppt	Flexible Pipe/ch04.ppt
medium	engineering	doris-university	presentation	.ppt	144384	/mnt/ace/doris/training/draft presentations/FieldLayout/ch04.ppt	draft presentations/FieldLayout/ch04.ppt
medium	engineering	doris-university	pdf	.pdf	136547	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/NORSOK U-Cr-006 - Subsea Production Control Umbilical.pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/NORSOK U-Cr-006 - Subsea Production Control Umbilical.pdf
medium	engineering	doris-university	pdf	.pdf	126829	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN01 (Comparison of Steel Tubes and Thermoplastic Hoses in Umbilical Service).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN01 (Comparison of Steel Tubes and Thermoplastic Hoses in Umbilical Service).pdf
medium	engineering	doris-university	tabular	.xls	118784	/mnt/ace/doris/training/DE Presentations/DSME Training/Training - Team-schedule.xls	DE Presentations/DSME Training/Training - Team-schedule.xls
medium	engineering	doris-university	pdf	.pdf	108267	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN07 (Standard Template for Relevant Umbilical Installation Parameters).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN07 (Standard Template for Relevant Umbilical Installation Parameters).pdf
medium	engineering	doris-university	pdf	.pdf	105640	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN05 (Umbilical Systems – Typical Manufacturer-Installer Interface Guidelines).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN05 (Umbilical Systems – Typical Manufacturer-Installer Interface Guidelines).pdf
medium	engineering	doris-university	tabular	.xls	83968	/mnt/ace/doris/training/Superceeded/Doris Lunchtime University syllabus - 20sep10dew.xls	Superceeded/Doris Lunchtime University syllabus - 20sep10dew.xls
medium	engineering	doris-university	tabular	.xls	77312	/mnt/ace/doris/training/Superceeded/Doris Lunchtime University syllabus - 20101001.xls	Superceeded/Doris Lunchtime University syllabus - 20101001.xls
medium	engineering	doris-university	tabular	.xls	76800	/mnt/ace/doris/training/Superceeded/Doris Lunchtime University syllabus - 20100920.xls	Superceeded/Doris Lunchtime University syllabus - 20100920.xls
medium	engineering	doris-university	tabular	.xls	72704	/mnt/ace/doris/training/Superceeded/Doris Lunchtime University syllabus - 20100902.xls	Superceeded/Doris Lunchtime University syllabus - 20100902.xls
medium	engineering	doris-university	pdf	.pdf	70282	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Embedded Charts/Umbilical Tube Size Calculation per API 17E, Simplified (V0).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Embedded Charts/Umbilical Tube Size Calculation per API 17E, Simplified (V0).pdf
medium	engineering	doris-university	pdf	.pdf	63278	/mnt/ace/doris/training/1.00 - Subsea Production Systems - General Overview/Old Versions/2018-03-18 - Lunch and Learn - Subsea Umbilical Systems Part 2.pdf	1.00 - Subsea Production Systems - General Overview/Old Versions/2018-03-18 - Lunch and Learn - Subsea Umbilical Systems Part 2.pdf
medium	engineering	doris-university	pdf	.pdf	62393	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN06 (Umbilical Storage Guidelines).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN06 (Umbilical Storage Guidelines).pdf
medium	engineering	doris-university	pdf	.pdf	60283	/mnt/ace/doris/training/1.00 - Subsea Production Systems - General Overview/Old Versions/2018-04-03 - Lunch and Learn - Subsea Umbilical Systems Part 3.pdf	1.00 - Subsea Production Systems - General Overview/Old Versions/2018-04-03 - Lunch and Learn - Subsea Umbilical Systems Part 3.pdf
medium	engineering	doris-university	tabular	.xls	58368	/mnt/ace/doris/training/Superceeded/Doris Lunchtime University syllabus - draft.xls	Superceeded/Doris Lunchtime University syllabus - draft.xls
medium	engineering	doris-university	tabular	.xls	51712	/mnt/ace/doris/training/Doris University Course Schedule - 20180119.xls	Doris University Course Schedule - 20180119.xls
medium	engineering	doris-university	tabular	.xls	51200	/mnt/ace/doris/training/DE Presentations/SONANGOL Training/questionnaire.xls	DE Presentations/SONANGOL Training/questionnaire.xls
medium	engineering	doris-university	document	.doc	48640	/mnt/ace/doris/training/Superceeded/Doris U Syllabus rev PR.doc	Superceeded/Doris U Syllabus rev PR.doc
medium	engineering	doris-university	document	.doc	47616	/mnt/ace/doris/training/Superceeded/Doris U Syllabus.doc	Superceeded/Doris U Syllabus.doc
medium	engineering	doris-university	tabular	.xls	45056	/mnt/ace/doris/training/DE Presentations/DSME Training/DSME Training - Lunch plan.xls	DE Presentations/DSME Training/DSME Training - Lunch plan.xls
medium	engineering	doris-university	pdf	.pdf	40768	/mnt/ace/doris/training/DE Presentations/DSME Training/DORIS Account Connection Information - DSME Training.pdf	DE Presentations/DSME Training/DORIS Account Connection Information - DSME Training.pdf
medium	engineering	doris-university	pdf	.pdf	40721	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN03 (Material Data Sheet for Super Duplex Tubes).pdf	1.02 - Subsea Umbilical Systems - System Overview and Major Components/References/UMF-GN03 (Material Data Sheet for Super Duplex Tubes).pdf
medium	engineering	doris-university	pdf	.pdf	32888	/mnt/ace/doris/training/DE Presentations/SONANGOL Training/20141112_email_further_information/Composite riser.pdf	DE Presentations/SONANGOL Training/20141112_email_further_information/Composite riser.pdf
medium	engineering	doris-university	tabular	.xlsx	16426	/mnt/ace/doris/training/1.02 - Subsea Umbilical Systems - System Overview and Major Components/Embedded Charts/Hydrostatic Pressure.xlsx	1.02 - Subsea Umbilical Systems - System Overview and Major Components/Embedded Charts/Hydrostatic Pressure.xlsx
